Source,Site,Month,Year,Parameter,Value,Units,Total Depth,Sample Depth
DEP ECA,STL172,9,2018,Nitrate-Nitrite (N),0,mg/L N,3.7,
DEP ECA,GOC002,10,2018,Nitrate-Nitrite (N),0.009524556,mg/L N,6.7,
DEP ECA,GOC007,10,2018,Nitrate-Nitrite (N),0.005462613,mg/L N,7,
DEP ECA,GOC010,10,2018,Nitrate-Nitrite (N),0.001680804,mg/L N,9.8,
DEP ECA,STL165,10,2018,Nitrate-Nitrite (N),0.000840402,mg/L N,5.2,
DEP ECA,STL168,10,2018,Nitrate-Nitrite (N),0.000140067,mg/L N,9.1,
DEP ECA,GOC002,11,2018,Nitrate-Nitrite (N),0.002661273,mg/L N,6.7,
DEP ECA,GOC004,11,2018,Nitrate-Nitrite (N),0.002381139,mg/L N,5.2,
DEP ECA,GOC009,11,2018,Nitrate-Nitrite (N),0.000700335,mg/L N,8.5,
DEP ECA,GOC015,11,2018,Nitrate-Nitrite (N),0.005042412,mg/L N,25.3,
DEP ECA,STL163,11,2018,Nitrate-Nitrite (N),0.000700335,mg/L N,6.1,
DEP ECA,STL168,11,2018,Nitrate-Nitrite (N),0.00140067,mg/L N,7.9,
DEP ECA,STL171,11,2018,Nitrate-Nitrite (N),0.000840402,mg/L N,3.4,
DEP ECA,GOC001,12,2018,Nitrate-Nitrite (N),0,mg/L N,6.7,
DEP ECA,GOC006,12,2018,Nitrate-Nitrite (N),0.002941407,mg/L N,6.1,
DEP ECA,GOC009,12,2018,Nitrate-Nitrite (N),0.002381139,mg/L N,10.7,
DEP ECA,GOC014,12,2018,Nitrate-Nitrite (N),0.017928576,mg/L N,29,
DEP ECA,STL161,12,2018,Nitrate-Nitrite (N),0.003221541,mg/L N,5.2,
DEP ECA,STL163,12,2018,Nitrate-Nitrite (N),0.000560268,mg/L N,6.7,
DEP ECA,STL168,12,2018,Nitrate-Nitrite (N),0.000420201,mg/L N,8.5,
DEP ECA,STL171,12,2018,Nitrate-Nitrite (N),0.001680804,mg/L N,3.7,
DEP ECA,BAK021,9,2017,Nitrate-Nitrite (N),0.015,mg/L N,4.6,
DEP ECA,BAK026,9,2017,Nitrate-Nitrite (N),0.022,mg/L N,7.6,
DEP ECA,BAK029,9,2017,Nitrate-Nitrite (N),0.012,mg/L N,6.7,
DEP ECA,BAK031,9,2017,Nitrate-Nitrite (N),0.025,mg/L N,36.6,
DEP ECA,BAK033,9,2017,Nitrate-Nitrite (N),0.02,mg/L N,52.1,
DEP ECA,BOC075,9,2017,Nitrate-Nitrite (N),0.016,mg/L N,4.6,
DEP ECA,BOC080,9,2017,Nitrate-Nitrite (N),0.077,mg/L N,27.1,
DEP ECA,BOY090,9,2017,Nitrate-Nitrite (N),0.012,mg/L N,3.7,
DEP ECA,BOY095,9,2017,Nitrate-Nitrite (N),0.01,mg/L N,15.2,
DEP ECA,BOY098,9,2017,Nitrate-Nitrite (N),0.006,mg/L N,16.8,
DEP ECA,HIL052,9,2017,Nitrate-Nitrite (N),0.017,mg/L N,3.7,
DEP ECA,HIL053,9,2017,Nitrate-Nitrite (N),0.015,mg/L N,12.2,
DEP ECA,HIL058,9,2017,Nitrate-Nitrite (N),0.018,mg/L N,4.6,
DEP ECA,ILW111,9,2017,Nitrate-Nitrite (N),0.024,mg/L N,4.6,
DEP ECA,ILW114,9,2017,Nitrate-Nitrite (N),0.023,mg/L N,3.4,
DEP ECA,ILW119,9,2017,Nitrate-Nitrite (N),0.023,mg/L N,3,
DEP ECA,JUP122,9,2017,Nitrate-Nitrite (N),<0.007,mg/L N,4.9,
DEP ECA,JUP127,9,2017,Nitrate-Nitrite (N),<0.007,mg/L N,12.8,
DEP ECA,PEV043,9,2017,Nitrate-Nitrite (N),0.021,mg/L N,14.6,
DEP ECA,PEV045,9,2017,Nitrate-Nitrite (N),0.023,mg/L N,7.6,
DEP ECA,PEV046,9,2017,Nitrate-Nitrite (N),0.029,mg/L N,6.1,
DEP ECA,PEV048,9,2017,Nitrate-Nitrite (N),0.024,mg/L N,6.1,
DEP ECA,BAK023,10,2017,Nitrate-Nitrite (N),0.008,mg/L N,7,
DEP ECA,BAK026,10,2017,Nitrate-Nitrite (N),0.023,mg/L N,7.6,
DEP ECA,BOC070,10,2017,Nitrate-Nitrite (N),<0.006,mg/L N,3.7,
DEP ECA,BOC072,10,2017,Nitrate-Nitrite (N),<0.006,mg/L N,4,
DEP ECA,BOC077,10,2017,Nitrate-Nitrite (N),0.011,mg/L N,3.7,
DEP ECA,BOC079,10,2017,Nitrate-Nitrite (N),<0.006,mg/L N,3.7,
DEP ECA,BOY094,10,2017,Nitrate-Nitrite (N),<0.006,mg/L N,14.6,
DEP ECA,BOY097,10,2017,Nitrate-Nitrite (N),0.008,mg/L N,15.8,
DEP ECA,HIL051,10,2017,Nitrate-Nitrite (N),0.011,mg/L N,2.7,
DEP ECA,HIL054,10,2017,Nitrate-Nitrite (N),<0.006,mg/L N,5.5,
DEP ECA,HIL058,10,2017,Nitrate-Nitrite (N),<0.006,mg/L N,5.8,
DEP ECA,HIL061,10,2017,Nitrate-Nitrite (N),<0.006,mg/L N,30.2,
DEP ECA,ILW113,10,2017,Nitrate-Nitrite (N),<0.007,mg/L N,12.2,
DEP ECA,ILW115,10,2017,Nitrate-Nitrite (N),<0.007,mg/L N,3.7,
DEP ECA,ILW119,10,2017,Nitrate-Nitrite (N),<0.007,mg/L N,3,
DEP ECA,JUP120,10,2017,Nitrate-Nitrite (N),0.008,mg/L N,5.5,
DEP ECA,JUP123,10,2017,Nitrate-Nitrite (N),<0.006,mg/L N,5.5,
DEP ECA,JUP128,10,2017,Nitrate-Nitrite (N),<0.006,mg/L N,14.6,
DEP ECA,PEV040,10,2017,Nitrate-Nitrite (N),0.014,mg/L N,15.2,
